start_date,start_hour,start_minute,end_date,end_hour,end_minute,month,year,CATEGORY,START,STOP,MILES,PURPOSE,duration,speed,day,day_time
12/12/2016,13,36,12/12/2016,13,51,Dec,2016,Business,Cary,Apex,7.081096,Meal/Entertain,15,28.324384,Monday,Afternoon
12/12/2016,14,26,12/12/2016,14,39,Dec,2016,Business,Apex,Cary,7.563898,Customer Visit,13,34.91029846,Monday,Afternoon
12/12/2016,17,51,12/12/2016,18,1,Dec,2016,Business,Cary,Morrisville,4.82802,Meal/Entertain,10,28.96812,Monday,Afternoon
12/12/2016,20,48,12/12/2016,20,57,Dec,2016,Business,Morrisville,Cary,4.82802,Customer Visit,9,32.1868,Monday,Evening
12/13/2016,18,19,12/13/2016,18,29,Dec,2016,Business,Cary,Cary,6.759228,Errand/Supplies,10,40.555368,Tuesday,Afternoon
12/13/2016,20,20,12/13/2016,20,29,Dec,2016,Business,Cary,Cary,6.598294,Meal/Entertain,9,43.98862667,Tuesday,Evening
12/14/2016,16,52,12/14/2016,17,10,Dec,2016,Business,Cary,Cary,5.471756,Meal/Entertain,18,18.23918667,Wednesday,Afternoon
12/14/2016,17,22,12/14/2016,17,34,Dec,2016,Business,Cary,Cary,5.310822,Meal/Entertain,12,26.55411,Wednesday,Afternoon
12/14/2016,17,50,12/14/2016,18,0,Dec,2016,Business,Cary,Morrisville,4.82802,Meal/Entertain,10,28.96812,Wednesday,Afternoon
12/14/2016,20,24,12/14/2016,20,40,Dec,2016,Business,Morrisville,Cary,4.988954,Customer Visit,16,18.7085775,Wednesday,Evening
12/15/2016,14,20,12/15/2016,14,54,Dec,2016,Business,Cary,Morrisville,17.059004,Meeting,34,30.10412471,Thursday,Afternoon
12/17/2016,15,38,12/17/2016,16,12,Dec,2016,Business,Unknown Location,Unknown Location,7.724832,Airport/Travel,34,13.63205647,Saturday,Afternoon
12/17/2016,17,19,12/17/2016,17,59,Dec,2016,Business,Unknown Location,Unknown Location,8.529502,Temporary Site,40,12.794253,Saturday,Afternoon
12/18/2016,13,3,12/18/2016,13,41,Dec,2016,Business,Unknown Location,Unknown Location,7.885766,Errand/Supplies,38,12.45120947,Sunday,Afternoon
12/18/2016,16,38,12/18/2016,17,25,Dec,2016,Business,Unknown Location,Unknown Location,16.415268,Errand/Supplies,47,20.95566128,Sunday,Afternoon
12/18/2016,20,35,12/18/2016,21,4,Dec,2016,Business,Unknown Location,Unknown Location,14.805928,Errand/Supplies,29,30.63295448,Sunday,Evening
12/19/2016,9,8,12/19/2016,9,36,Dec,2016,Business,Unknown Location,Islamabad,12.391918,Errand/Supplies,28,26.55411,Monday,Morning
12/19/2016,10,15,12/19/2016,10,34,Dec,2016,Business,Islamabad,Rawalpindi,9.495106,Temporary Site,19,29.98454526,Monday,Morning
12/19/2016,13,4,12/19/2016,13,8,Dec,2016,Business,Rawalpindi,Unknown Location,1.126538,Errand/Supplies,4,16.89807,Monday,Afternoon
12/19/2016,13,24,12/19/2016,13,35,Dec,2016,Business,Unknown Location,Unknown Location,2.092142,Errand/Supplies,11,11.41168364,Monday,Afternoon
12/19/2016,14,7,12/19/2016,14,15,Dec,2016,Business,Unknown Location,Unknown Location,4.02335,Errand/Supplies,8,30.175125,Monday,Afternoon
12/19/2016,14,18,12/19/2016,14,32,Dec,2016,Business,Unknown Location,Unknown Location,8.529502,Errand/Supplies,14,36.55500857,Monday,Afternoon
12/19/2016,14,37,12/19/2016,14,50,Dec,2016,Business,Unknown Location,Unknown Location,8.690436,Errand/Supplies,13,40.10970462,Monday,Afternoon
12/19/2016,15,9,12/19/2016,15,38,Dec,2016,Business,Unknown Location,Rawalpindi,16.415268,Customer Visit,29,33.96262345,Monday,Afternoon
12/19/2016,16,50,12/19/2016,17,9,Dec,2016,Business,Rawalpindi,Islamabad,11.587248,Customer Visit,19,36.59130947,Monday,Afternoon
12/19/2016,19,5,12/19/2016,19,17,Dec,2016,Business,Islamabad,Unknown Location,3.540548,Customer Visit,12,17.70274,Monday,Evening
12/19/2016,19,55,12/19/2016,20,30,Dec,2016,Business,Unknown Location,Unknown Location,17.70274,Meeting,35,30.34755429,Monday,Evening
12/20/2016,8,49,12/20/2016,9,24,Dec,2016,Business,Unknown Location,Rawalpindi,19.31208,Meeting,35,33.10642286,Tuesday,Morning
12/20/2016,10,30,12/20/2016,10,48,Dec,2016,Business,Rawalpindi,Rawalpindi,5.310822,Errand/Supplies,18,17.70274,Tuesday,Morning
12/20/2016,11,30,12/20/2016,12,17,Dec,2016,Business,Rawalpindi,Unknown Location,31.221196,Meeting,47,39.85684596,Tuesday,Morning
12/20/2016,13,14,12/20/2016,13,20,Dec,2016,Business,Unknown Location,Unknown Location,2.735878,Errand/Supplies,6,27.35878,Tuesday,Afternoon
12/20/2016,13,54,12/20/2016,14,17,Dec,2016,Business,Unknown Location,Islamabad,9.173238,Temporary Site,23,23.93018609,Tuesday,Afternoon
12/20/2016,16,14,12/20/2016,16,24,Dec,2016,Business,Islamabad,Islamabad,2.896812,Errand/Supplies,10,17.380872,Tuesday,Afternoon
12/20/2016,16,56,12/20/2016,17,7,Dec,2016,Business,Islamabad,Islamabad,2.253076,Errand/Supplies,11,12.28950545,Tuesday,Afternoon
12/20/2016,18,47,12/20/2016,19,21,Dec,2016,Business,Islamabad,Unknown Location,16.576202,Customer Visit,34,29.25212118,Tuesday,Afternoon
12/21/2016,7,42,12/21/2016,8,10,Dec,2016,Business,Unknown Location,Unknown Location,18.50741,Meeting,28,39.65873571,Wednesday,Morning
12/21/2016,10,14,12/21/2016,10,30,Dec,2016,Business,Unknown Location,Islamabad,7.885766,Errand/Supplies,16,29.5716225,Wednesday,Morning
12/21/2016,11,35,12/21/2016,11,49,Dec,2016,Business,Islamabad,Unknown Location,5.63269,Meal/Entertain,14,24.1401,Wednesday,Morning
12/21/2016,12,51,12/21/2016,13,33,Dec,2016,Business,Unknown Location,Unknown Location,26.071308,Meeting,42,37.24472571,Wednesday,Morning
12/21/2016,15,38,12/21/2016,15,49,Dec,2016,Business,Unknown Location,Unknown Location,3.21868,Errand/Supplies,11,17.55643636,Wednesday,Afternoon
12/21/2016,15,55,12/21/2016,16,5,Dec,2016,Business,Unknown Location,Islamabad,3.379614,Errand/Supplies,10,20.277684,Wednesday,Afternoon
12/21/2016,17,45,12/21/2016,17,54,Dec,2016,Business,Islamabad,Islamabad,3.379614,Meeting,9,22.53076,Wednesday,Afternoon
12/21/2016,17,59,12/21/2016,18,31,Dec,2016,Business,Islamabad,Unknown Location,11.587248,Customer Visit,32,21.72609,Wednesday,Afternoon
12/21/2016,19,49,12/21/2016,20,35,Dec,2016,Business,Unknown Location,Rawalpindi,19.31208,Meeting,46,25.18966957,Wednesday,Evening
12/21/2016,20,56,12/21/2016,23,42,Dec,2016,Business,Rawalpindi,Unknown Location,165.76202,Meeting,166,59.91398313,Wednesday,Evening
12/22/2016,15,40,12/22/2016,16,38,Dec,2016,Business,Unknown Location,Unknown Location,51.981682,Meeting,58,53.77415379,Thursday,Afternoon
12/22/2016,17,4,12/22/2016,17,20,Dec,2016,Business,Unknown Location,Unknown Location,8.529502,Customer Visit,16,31.9856325,Thursday,Afternoon
12/22/2016,17,27,12/22/2016,17,53,Dec,2016,Business,Unknown Location,Unknown Location,18.668344,Meeting,26,43.08079385,Thursday,Afternoon
12/22/2016,17,56,12/22/2016,18,29,Dec,2016,Business,Unknown Location,Unknown Location,37.336688,Meeting,33,67.88488727,Thursday,Afternoon
12/22/2016,18,31,12/22/2016,18,37,Dec,2016,Business,Unknown Location,Unknown Location,5.149888,Errand/Supplies,6,51.49888,Thursday,Afternoon
12/22/2016,18,38,12/22/2016,18,47,Dec,2016,Business,Unknown Location,Unknown Location,19.794882,Temporary Site,9,131.96588,Thursday,Afternoon
12/22/2016,19,4,12/22/2016,19,50,Dec,2016,Business,Unknown Location,Lahore,22.53076,Meeting,46,29.38794783,Thursday,Evening
12/22/2016,21,41,12/22/2016,21,53,Dec,2016,Business,Lahore,Lahore,3.379614,Meal/Entertain,12,16.89807,Thursday,Evening
12/22/2016,23,27,12/22/2016,23,32,Dec,2016,Business,Lahore,Lahore,3.379614,Customer Visit,5,40.555368,Thursday,Evening
12/23/2016,9,21,12/23/2016,9,41,Dec,2016,Business,Lahore,Lahore,4.82802,Meeting,20,14.48406,Friday,Morning
12/23/2016,11,33,12/23/2016,11,58,Dec,2016,Business,Lahore,Unknown Location,9.977908,Meeting,25,23.9469792,Friday,Morning
12/23/2016,14,15,12/23/2016,15,25,Dec,2016,Business,Unknown Location,Unknown Location,15.449664,Meeting,70,13.24256914,Friday,Afternoon
12/23/2016,16,23,12/23/2016,16,34,Dec,2016,Business,Unknown Location,Unknown Location,2.092142,Errand/Supplies,11,11.41168364,Friday,Afternoon
12/23/2016,17,34,12/23/2016,18,27,Dec,2016,Business,Unknown Location,Lahore,11.426314,Meal/Entertain,53,12.93544981,Friday,Afternoon
12/24/2016,7,43,12/24/2016,8,4,Dec,2016,Business,Lahore,Unknown Location,10.138842,Meal/Entertain,21,28.96812,Saturday,Morning
12/24/2016,9,19,12/24/2016,9,55,Dec,2016,Business,Unknown Location,Lahore,17.219938,Meal/Entertain,36,28.69989667,Saturday,Morning
12/24/2016,10,34,12/24/2016,10,53,Dec,2016,Business,Lahore,Lahore,8.529502,Meal/Entertain,19,26.93526947,Saturday,Morning
12/24/2016,12,51,12/24/2016,12,53,Dec,2016,Business,Lahore,Lahore,2.574944,Errand/Supplies,2,77.24832,Saturday,Morning
12/24/2016,13,8,12/24/2016,13,29,Dec,2016,Business,Lahore,Lahore,5.793624,Errand/Supplies,21,16.55321143,Saturday,Afternoon
12/24/2016,17,12,12/24/2016,17,27,Dec,2016,Business,Lahore,Lahore,2.735878,Errand/Supplies,15,10.943512,Saturday,Afternoon
12/24/2016,19,12,12/24/2016,19,27,Dec,2016,Business,Lahore,Lahore,4.667086,Meal/Entertain,15,18.668344,Saturday,Evening
12/24/2016,22,4,12/24/2016,22,9,Dec,2016,Business,Lahore,Lahore,0.965604,Errand/Supplies,5,11.587248,Saturday,Evening
12/25/2016,0,10,12/25/2016,0,14,Dec,2016,Business,Lahore,Lahore,0.965604,Errand/Supplies,4,14.48406,Sunday,Night
12/25/2016,19,15,12/25/2016,19,26,Dec,2016,Business,Lahore,Lahore,3.701482,Meal/Entertain,11,20.18990182,Sunday,Evening
12/25/2016,21,58,12/25/2016,22,4,Dec,2016,Business,Lahore,Lahore,3.701482,Meal/Entertain,6,37.01482,Sunday,Evening
12/26/2016,8,30,12/26/2016,8,41,Dec,2016,Business,Lahore,Lahore,5.149888,Meal/Entertain,11,28.09029818,Monday,Morning
12/26/2016,9,5,12/26/2016,9,19,Dec,2016,Business,Lahore,Lahore,9.977908,Customer Visit,14,42.76246286,Monday,Morning
12/26/2016,10,15,12/26/2016,10,36,Dec,2016,Business,Lahore,Lahore,12.391918,Customer Visit,21,35.40548,Monday,Morning
12/26/2016,11,29,12/26/2016,11,42,Dec,2016,Business,Lahore,Lahore,6.115492,Customer Visit,13,28.22534769,Monday,Morning
12/26/2016,13,9,12/26/2016,13,43,Dec,2016,Business,Lahore,Unknown Location,12.713786,Meeting,34,22.43609294,Monday,Afternoon
12/27/2016,7,2,12/27/2016,7,14,Dec,2016,Business,Kar?chi,Kar?chi,7.885766,Temporary Site,12,39.42883,Tuesday,Morning
12/27/2016,8,37,12/27/2016,8,59,Dec,2016,Business,Kar?chi,Kar?chi,8.0467,Meal/Entertain,22,21.94554545,Tuesday,Morning
12/27/2016,12,53,12/27/2016,12,57,Dec,2016,Business,Kar?chi,Kar?chi,0.965604,Meal/Entertain,4,14.48406,Tuesday,Morning
12/27/2016,14,49,12/27/2016,15,3,Dec,2016,Business,Kar?chi,Unknown Location,4.988954,Customer Visit,14,21.38123143,Tuesday,Afternoon
12/27/2016,16,34,12/27/2016,16,58,Dec,2016,Business,Unknown Location,Kar?chi,12.713786,Meeting,24,31.784465,Tuesday,Afternoon
12/27/2016,19,19,12/27/2016,19,50,Dec,2016,Business,Kar?chi,Kar?chi,8.85137,Customer Visit,31,17.13168387,Tuesday,Evening
12/28/2016,8,34,12/28/2016,9,6,Dec,2016,Business,Kar?chi,Unknown Location,16.576202,Meal/Entertain,32,31.08037875,Wednesday,Morning
12/28/2016,11,42,12/28/2016,12,12,Dec,2016,Business,Unknown Location,Kar?chi,16.737136,Errand/Supplies,30,33.474272,Wednesday,Morning
12/28/2016,13,53,12/28/2016,14,1,Dec,2016,Business,Kar?chi,Kar?chi,3.21868,Errand/Supplies,8,24.1401,Wednesday,Afternoon
12/28/2016,15,4,12/28/2016,15,39,Dec,2016,Business,Kar?chi,Unknown Location,13.67939,Meal/Entertain,35,23.45038286,Wednesday,Afternoon
12/28/2016,17,2,12/28/2016,17,16,Dec,2016,Business,Unknown Location,Kar?chi,7.081096,Errand/Supplies,14,30.34755429,Wednesday,Afternoon
12/28/2016,18,33,12/28/2016,18,56,Dec,2016,Business,Kar?chi,Kar?chi,6.115492,Errand/Supplies,23,15.95345739,Wednesday,Afternoon
12/28/2016,22,44,12/28/2016,23,18,Dec,2016,Business,Kar?chi,Kar?chi,8.207634,Errand/Supplies,34,14.48406,Wednesday,Evening
12/29/2016,0,49,12/29/2016,1,6,Dec,2016,Business,Kar?chi,Kar?chi,6.115492,Errand/Supplies,17,21.58408941,Thursday,Night
12/29/2016,9,44,12/29/2016,10,7,Dec,2016,Business,Kar?chi,Unknown Location,18.668344,Meal/Entertain,23,48.70002783,Thursday,Morning
12/29/2016,11,28,12/29/2016,12,0,Dec,2016,Business,Unknown Location,Kar?chi,19.151146,Meal/Entertain,32,35.90839875,Thursday,Morning
12/29/2016,12,25,12/29/2016,12,33,Dec,2016,Business,Kar?chi,Kar?chi,2.253076,Errand/Supplies,8,16.89807,Thursday,Morning
12/29/2016,13,17,12/29/2016,13,24,Dec,2016,Business,Kar?chi,Kar?chi,1.770274,Errand/Supplies,7,15.17377714,Thursday,Afternoon
12/29/2016,13,56,12/29/2016,14,11,Dec,2016,Business,Kar?chi,Kar?chi,6.598294,Airport/Travel,15,26.393176,Thursday,Afternoon
12/29/2016,14,42,12/29/2016,14,58,Dec,2016,Business,Kar?chi,Kar?chi,9.816974,Between Offices,16,36.8136525,Thursday,Afternoon
12/29/2016,15,5,12/29/2016,15,16,Dec,2016,Business,Kar?chi,Kar?chi,2.092142,Errand/Supplies,11,11.41168364,Thursday,Afternoon
12/29/2016,18,59,12/29/2016,19,14,Dec,2016,Business,Kar?chi,Unknown Location,4.82802,Meal/Entertain,15,19.31208,Thursday,Afternoon
12/29/2016,19,50,12/29/2016,20,10,Dec,2016,Business,Unknown Location,Kar?chi,6.598294,Customer Visit,20,19.794882,Thursday,Evening
12/29/2016,20,15,12/29/2016,20,45,Dec,2016,Business,Kar?chi,Kar?chi,11.587248,Meeting,30,23.174496,Thursday,Evening
12/29/2016,20,53,12/29/2016,21,42,Dec,2016,Business,Kar?chi,Unknown Location,10.299776,Meeting,49,12.61197061,Thursday,Evening
12/29/2016,23,14,12/29/2016,23,47,Dec,2016,Business,Unknown Location,Kar?chi,20.760486,Meeting,33,37.74633818,Thursday,Evening
12/30/2016,10,15,12/30/2016,10,33,Dec,2016,Business,Kar?chi,Kar?chi,4.506152,Errand/Supplies,18,15.02050667,Friday,Morning
12/30/2016,11,31,12/30/2016,11,56,Dec,2016,Business,Kar?chi,Kar?chi,4.667086,Errand/Supplies,25,11.2010064,Friday,Morning
12/30/2016,15,41,12/30/2016,16,3,Dec,2016,Business,Kar?chi,Kar?chi,7.402964,Errand/Supplies,22,20.18990182,Friday,Afternoon
12/30/2016,16,45,12/30/2016,17,8,Dec,2016,Business,Kar?chi,Kar?chi,7.402964,Meeting,23,19.31208,Friday,Afternoon
12/30/2016,23,6,12/30/2016,23,10,Dec,2016,Business,Kar?chi,Kar?chi,1.287472,Customer Visit,4,19.31208,Friday,Evening
12/31/2016,1,7,12/31/2016,1,14,Dec,2016,Business,Kar?chi,Kar?chi,1.126538,Meeting,7,9.65604,Saturday,Night
12/31/2016,13,24,12/31/2016,13,42,Dec,2016,Business,Kar?chi,Unknown Location,6.276426,Temporary Site,18,20.92142,Saturday,Afternoon
12/31/2016,15,3,12/31/2016,15,38,Dec,2016,Business,Unknown Location,Unknown Location,26.071308,Meeting,35,44.69367086,Saturday,Afternoon
12/31/2016,21,32,12/31/2016,21,50,Dec,2016,Business,Katunayake,Gampaha,10.299776,Temporary Site,18,34.33258667,Saturday,Evening
12/31/2016,22,8,12/31/2016,23,51,Dec,2016,Business,Gampaha,Ilukwatta,77.570188,Temporary Site,103,45.18651728,Saturday,Evening
